,id,sys_end_time,city,city_code,time_of_arrival,geo_location,location_address,location_type,Index1,time,parit,teorshlilihiyuvi,teortext,gender,age,point_type
6584,1575,2021-10-05 15:56:16,ירושלים,3000,14:01:00,"31.7827191,35.2185004","ר""ח עליאש",רחוב מגורים,7,15:37:00,ערימה של עיתונים,שלילית,אדם יצא מבניין מגורים עם ערימה של עיתונים והניח ליד הפח,זכר,30-49,רחוב מגורים
6585,1575,2021-10-05 15:56:16,ירושלים,3000,14:01:00,"31.7827191,35.2185004","ר""ח עליאש",רחוב מגורים,8,15:46:00,ארגזים של בגדים,שלילית,יצאו מחנות עם ארגזים למכולה היה עמוס והניחו ליד,נקבה,20-29,רחוב מגורים
6586,1575,2021-10-05 15:56:16,ירושלים,3000,14:01:00,"31.7827191,35.2185004","ר""ח עליאש",רחוב מגורים,9,15:48:00,עיתון על ספסל,שלילית,אישה קראה עיתון והשאירה במקום  לשים בפח,נקבה,50-69,רחוב מגורים
6587,1575,2021-10-05 15:56:16,ירושלים,3000,14:01:00,"31.7827191,35.2185004","ר""ח עליאש",רחוב מגורים,10,15:49:00,מארז של אוכל,שלילית,אדם קנה אוכל  והשליך את השקית על הרצפה,זכר,10-19,רחוב מגורים
6588,1578,2021-10-05 15:05:43,ירושלים,3000,14:04:00,"31.7800108,35.2229777",שלומציון 4,מבנה ציבור,1,14:10:00,בדיל סיגריה,שלילית,בן אדם עישן מחוץ למבנה וזרק את הסיגריה על הרצפה כשהיה צריך להיכנס פנימה,זכר,30-49,מבנה ציבור
6589,1578,2021-10-05 15:05:43,ירושלים,3000,14:04:00,"31.7800108,35.2229777",שלומציון 4,מבנה ציבור,2,14:11:00,כוס שתייה חמה,חיובית,בחורה צעירה זרקה את כוס הקפה ששתתה בפח,נקבה,20-29,מבנה ציבור
6590,1578,2021-10-05 15:05:43,ירושלים,3000,14:04:00,"31.7800108,35.2229777",שלומציון 4,מבנה ציבור,3,14:14:00,בדיל סיגריה,חיובית,גבר שם במקום המיועד בפח בדיל סיגריה,זכר,20-29,מבנה ציבור
6591,1578,2021-10-05 15:05:43,ירושלים,3000,14:04:00,"31.7800108,35.2229777",שלומציון 4,מבנה ציבור,4,14:16:00,קופסת שימורים,חיובית,גבר זרק קופסת שימורים של טונה שסיים לאכול,זכר,20-29,מבנה ציבור
6592,1578,2021-10-05 15:05:43,ירושלים,3000,14:04:00,"31.7800108,35.2229777",שלומציון 4,מבנה ציבור,5,14:09:00,נוזלים בקופסת שימורים,חיובית,גבר רוקן את השמן מתולתלת קופסת שימורים של טונה לפח,זכר,20-29,מבנה ציבור
6593,1578,2021-10-05 15:05:43,ירושלים,3000,14:04:00,"31.7800108,35.2229777",שלומציון 4,מבנה ציבור,6,14:20:00,חתיכות נייר,חיובית,אישה מבוגרת קרעה חתיכת נייר בידה וזרקה אותו לפח,נקבה,30-49,מבנה ציבור
6594,1578,2021-10-05 15:05:43,ירושלים,3000,14:04:00,"31.7800108,35.2229777",שלומציון 4,מבנה ציבור,7,14:21:00,סיגריה,חיובית,גבר סיים לעשן וזרק את הבדיל למקום המיועד בפח,זכר,20-29,מבנה ציבור
6595,1578,2021-10-05 15:05:43,ירושלים,3000,14:04:00,"31.7800108,35.2229777",שלומציון 4,מבנה ציבור,8,14:23:00,מסיכה,חיובית,אישה צעירה זרקה מסיכה כירורגית לפח,נקבה,20-29,מבנה ציבור
6596,1578,2021-10-05 15:05:43,ירושלים,3000,14:04:00,"31.7800108,35.2229777",שלומציון 4,מבנה ציבור,9,14:24:00,עטיפת סוכריה,חיובית,ילדה זרקה עטיפה של סוכרייה לפח,נקבה,5-9,מבנה ציבור
6597,1578,2021-10-05 15:05:43,ירושלים,3000,14:04:00,"31.7800108,35.2229777",שלומציון 4,מבנה ציבור,10,14:25:00,קופסת סיגריות,שלילית,בחור ישב על הספסל וכשהךך השאיר אחריו קופסת סיגריות,זכר,20-29,מבנה ציבור
6598,1579,2021-10-05 16:24:56,ירושלים,3000,14:15:00,,הריקמה,אזור תעשייה,1,14:27:00,שיפוד עץ,שלילית,נער זורק שיפוד בצד הדרך,זכר,10-19,אזור תעשייה
6599,1579,2021-10-05 16:24:56,ירושלים,3000,14:15:00,,הריקמה,אזור תעשייה,2,14:57:00,ברגים,שלילית,אדם שם ברגים ברחוב,זכר,30-49,אזור תעשייה
6600,1579,2021-10-05 16:24:56,ירושלים,3000,14:15:00,,הריקמה,אזור תעשייה,3,15:20:00,מקל ארטיק,שלילית,בחורה זורקת מקל בצד הדרך,נקבה,20-29,אזור תעשייה
6601,1579,2021-10-05 16:24:56,ירושלים,3000,14:15:00,,הריקמה,אזור תעשייה,4,15:26:00,חבילת סיגריות,שלילית,גבר זורק קופסה על הרצפה,זכר,30-49,אזור תעשייה
6602,1579,2021-10-05 16:24:56,ירושלים,3000,14:15:00,,הריקמה,אזור תעשייה,5,15:57:00,שקית ניילון,שלילית,גבר זורק שקית ליד הפח,זכר,50-69,אזור תעשייה
6603,1580,2021-10-05 15:42:54,ירושלים,3000,14:00:00,"31.7775957,35.2317772",אלסראיה,רחוב מגורים,1,14:00:00,אנשיים זורקיים סגריות על האדמה בגלל אין מקום לזרוק לפעמים זורקיים בקבוקים נייר ועוד כמה דברים שזורקיים סתם,שלילית,לפעמים עושיים בלגן מלכלכים ולפעמיים זורקיים סגריות בגלל אין מקום לזרוק,זכר,20-29,רחוב מגורים
6604,1584,2021-10-05 16:35:32,ירושלים,3000,14:35:00,"31.795559,35.2193598",ארץ חפץ,רחוב מסחרי,1,14:50:00,כוס פלסטיק לשתייה,חיובית,גבר בן 30 לחייו נראה בגן השעשועים עם בנו ומזג לבנו מים ולאחר מכן האבא זרק את כוס המים הריקה לפח,זכר,30-49,רחוב מסחרי
6605,1584,2021-10-05 16:35:32,ירושלים,3000,14:35:00,"31.795559,35.2193598",ארץ חפץ,רחוב מסחרי,2,15:03:00,כוס ברד,שלילית,ילדה כבת 8 שתתה מהברד ולא השליכה את הכוס ברד לאשפה,נקבה,5-9,רחוב מסחרי
6606,1584,2021-10-05 16:35:32,ירושלים,3000,14:35:00,"31.795559,35.2193598",ארץ חפץ,רחוב מסחרי,3,15:11:00,שקית,חיובית,אישה כבת 30 לחייה השתמשה בשקית וכשהסתיים השימוש בשקית היא זרקה לפח הקרוב אליה,נקבה,30-49,רחוב מסחרי
6607,1584,2021-10-05 16:35:32,ירושלים,3000,14:35:00,"31.795559,35.2193598",ארץ חפץ,רחוב מסחרי,4,15:13:00,כוס ברד,חיובית,ילדה כבת 11 שתתה כוס ברד וכשסיימה זרקה אותה לפח,נקבה,10-19,רחוב מסחרי
6608,1584,2021-10-05 16:35:32,ירושלים,3000,14:35:00,"31.795559,35.2193598",ארץ חפץ,רחוב מסחרי,5,15:22:00,פיצוחים,שלילית,נערים כבני 14/17 ישבו ופצחו גרעינים בלי שקית ופצחו על הרצפה,זכר,10-19,רחוב מסחרי
6609,1584,2021-10-05 16:35:32,ירושלים,3000,14:35:00,"31.795559,35.2193598",ארץ חפץ,רחוב מסחרי,6,15:47:00,כוס קפה,חיובית,גבר כבן 30 נראה שהוא שותה קפה ואחרי שהוא סיים זרק לאשפה,זכר,20-29,רחוב מסחרי
6610,1584,2021-10-05 16:35:32,ירושלים,3000,14:35:00,"31.795559,35.2193598",ארץ חפץ,רחוב מסחרי,7,15:48:00,עלים,שלילית,ילד כבן 10 נראה שעולה לעץ ומטפס עליו בזמן שהעץ מנשיר עלים והרחוב מתלכלך,זכר,10-19,רחוב מסחרי
6611,1584,2021-10-05 16:35:32,ירושלים,3000,14:35:00,"31.795559,35.2193598",ארץ חפץ,רחוב מסחרי,8,15:49:00,מסיכה,חיובית,אישה כבת 40 שירדה  מהאוטו שלה ראתה שנקרעה לה המסיכה אז היא הלכה לפח הקרוב אליה וזרקה שם את המסיכה,נקבה,30-49,רחוב מסחרי
6612,1584,2021-10-05 16:35:32,ירושלים,3000,14:35:00,"31.795559,35.2193598",ארץ חפץ,רחוב מסחרי,9,15:50:00,קרונפלנקס,שלילית,נער כבן 17 אכל קרונפלנקס והשקית שבה הוא אכל נקרעה באמצע הדרך והוא לא טרח לאסופ את השאריות לאשפה,זכר,10-19,רחוב מסחרי
6613,1584,2021-10-05 16:35:32,ירושלים,3000,14:35:00,"31.795559,35.2193598",ארץ חפץ,רחוב מסחרי,10,15:52:00,נייר,חיובית,אישה כבת 30 לחייה נראתה יושבת על ספסל בגינה ציבורית תוך כדי היא רושמת על נייר וכלא הצטרכה אותו זרקה לפח,נקבה,30-49,רחוב מסחרי
6614,1586,2021-10-05 14:38:29,אבו גוש,472,09:28:00,,עבד אל רחמן,רחוב מגורים,1,11:10:00,לא נרשמו אינטראקציות,חיובית,לא נרשמו אינטראקציות,נקבה,20-29,רחוב מגורים
6615,1587,2021-10-05 14:48:52,אבו גוש,472,11:36:00,,מרכז קהילתי,מבנה ציבור,1,12:40:00,3 שקי אשפה,שלילית,בחור הניח 3 שקי אשפה לצד פחים מלאים,זכר,20-29,מבנה ציבור
6616,1587,2021-10-05 14:48:52,אבו גוש,472,11:36:00,,מרכז קהילתי,מבנה ציבור,2,13:11:00,פסולת בניין,חיובית,בחור שפך דלי עם פסולת בניין לפח רחוב,זכר,20-29,מבנה ציבור
6617,1588,2021-10-05 14:58:53,אבו גוש,472,14:19:00,,פארק מתקני הכושר,פנאי ונופש,1,16:05:00,לא נרשמו אינטראקציות,חיובית,לא נרשמו אינטראקציות,נקבה,20-29,פנאי ונופש
6618,1590,2021-10-05 15:12:48,אבו גוש,472,09:41:00,,רחוב השיכון,רחוב מגורים,1,10:16:00,לא מזוהה,חיובית,ילד השליך דבר לא מזוהה לפח,זכר,10-19,רחוב מגורים
6619,1590,2021-10-05 15:12:48,אבו גוש,472,09:41:00,,רחוב השיכון,רחוב מגורים,2,10:41:00,תפזורת אשפה מהרכב,חיובית,אישה זרקה לפח זבל מרכבה,נקבה,30-49,רחוב מגורים
6620,1591,2021-10-05 17:10:50,ירושלים,3000,15:09:00,"31.7797776,35.2196751",הלל 28,רחוב מסחרי,1,15:13:00,מסיכה,חיובית,בחורה זרקה מסיכה לפח,נקבה,20-29,רחוב מסחרי
6621,1591,2021-10-05 17:10:50,ירושלים,3000,15:09:00,"31.7797776,35.2196751",הלל 28,רחוב מסחרי,2,15:14:00,אריזת חטיף,חיובית,ילד סיים חטיף וזרק את העטיפה לפח,זכר,10-19,רחוב מסחרי
6622,1591,2021-10-05 17:10:50,ירושלים,3000,15:09:00,"31.7797776,35.2196751",הלל 28,רחוב מסחרי,3,15:16:00,פחית,חיובית,אישה עם ילדים סיימה לשתות פחית שתייה וזרקה אותה לפח,נקבה,30-49,רחוב מסחרי
6623,1591,2021-10-05 17:10:50,ירושלים,3000,15:09:00,"31.7797776,35.2196751",הלל 28,רחוב מסחרי,4,15:17:00,נייר טישו,חיובית,נערה זרקה חתיכת נייר סופג משומש לפח,נקבה,10-19,רחוב מסחרי
6624,1591,2021-10-05 17:10:50,ירושלים,3000,15:09:00,"31.7797776,35.2196751",הלל 28,רחוב מסחרי,5,15:20:00,קופסת סיגריות,חיובית,בחור זרק קופסת סיגריות לפח,זכר,20-29,רחוב מסחרי
6625,1591,2021-10-05 17:10:50,ירושלים,3000,15:09:00,"31.7797776,35.2196751",הלל 28,רחוב מסחרי,6,15:20:00,כוס שתייה חמה,חיובית,גבר מבוגר זרק כוס שתייה חמה לפח,זכר,50-69,רחוב מסחרי
6626,1591,2021-10-05 17:10:50,ירושלים,3000,15:09:00,"31.7797776,35.2196751",הלל 28,רחוב מסחרי,7,15:22:00,שקית ניילון,חיובית,ילד זרק שקית ניילון עם זבל בתוכה לפח,זכר,10-19,רחוב מסחרי
6627,1591,2021-10-05 17:10:50,ירושלים,3000,15:09:00,"31.7797776,35.2196751",הלל 28,רחוב מסחרי,8,15:25:00,בדיל סיגריה,חיובית,גבר מבוגר זרק בדיל סיגריה במקום המיועד לו בפח,זכר,50-69,רחוב מסחרי
6628,1591,2021-10-05 17:10:50,ירושלים,3000,15:09:00,"31.7797776,35.2196751",הלל 28,רחוב מסחרי,9,15:27:00,כוס ריקה של גלידה,חיובית,בחורה צעירה זרקה כוס גלידה ריקה לפח,נקבה,10-19,רחוב מסחרי
6629,1591,2021-10-05 17:10:50,ירושלים,3000,15:09:00,"31.7797776,35.2196751",הלל 28,רחוב מסחרי,10,15:29:00,כוס מילקשייק,חיובית,נערה זרקה כוס מילקשייק ריקה לפח,נקבה,20-29,רחוב מסחרי
6630,1593,2021-10-05 15:23:33,אבו גוש,472,12:03:00,,רחוב הואדי,רחוב מגורים,1,12:50:00,לא מזוהה,חיובית,אישה השליכה אשפה לפח ברחוב,נקבה,30-49,רחוב מגורים
6631,1593,2021-10-05 15:23:33,אבו גוש,472,12:03:00,,רחוב הואדי,רחוב מגורים,2,12:58:00,בדל סיגריה,שלילית,ילד השליך בדל סיגריה ברחוב,זכר,10-19,רחוב מגורים
6632,1593,2021-10-05 15:23:33,אבו גוש,472,12:03:00,,רחוב הואדי,רחוב מגורים,3,13:10:00,שקית אשפה ביתית,חיובית,אישה השליכה שקית אשפה ביתית בפח ברחוב,נקבה,20-29,רחוב מגורים
6633,1593,2021-10-05 15:23:33,אבו גוש,472,12:03:00,,רחוב הואדי,רחוב מגורים,4,13:28:00,שקית אשפה,חיובית,אישה השליכה שקית אשפה לפח ברחוב,נקבה,20-29,רחוב מגורים
6634,1595,2021-10-06 12:18:10,ירושלים,3000,10:00:00,"31.7788919,35.2292818",שוק הנוצריים,רחוב מגורים,1,11:30:00,"1יש מקום קטן על השטח שאנשיים זורקיים עלו זבל 
2 אנשיים עובריים זורקיים אחר צמחיים זבל 
3 מצאתי ילד קטן זרק האוכל שלו ברחוב 
4 יש פח בלי פטרון לסגריות ואנשיים זורקיים על האדמה ליד הפח 
5 יש זבל לא במקום שלו הזיזו אותא 
6 מצאנו בקבוק שזרקו אותו בצד אבל בא מישו אחר כך וזרק אותו בתוף הזבל 
7 כוס כפה על האדמה בצד עובד סם ליד החנות 
8 ליכלוך של ציפוריים על האדמה מלאא 
9 אנשיים מעשניים וזורקיים ליד מדרגות 
10 ילדיים זרקו נירות על האדמה",שלילית,כתבתי הכל למלא,זכר,20-29,רחוב מגורים
6635,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,1,15:46:00,שקית אשפה,חיובית,ילד הוריד שקית אשפה וזרק לפח,זכר,10-19,רחוב מגורים
6636,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,2,15:48:00,אשפה,חיובית,איש הוריד אשפה וזרק לפח,זכר,30-49,רחוב מגורים
6637,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,3,16:01:00,הפרשות כלבים,חיובית,אדם יצא עם כלבו ואסף את הפרשות הכלב והשליך לפח,זכר,30-49,רחוב מגורים
6638,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,4,16:13:00,,שלילית,אדם שתה רדבול והשאיר על המעקה,זכר,20-29,רחוב מגורים
6639,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,5,16:15:00,,שלילית,אדם יצא מהסופר והשליך את הקבלה על הריצפה,זכר,30-49,רחוב מגורים
6640,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,6,16:30:00,בדל סגריה,שלילית,בחור השליך בדל סגריה על הריצפה,זכר,20-29,רחוב מגורים
6641,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,7,16:41:00,עטיפת ארטיק,חיובית,ילד אכל ארטיק והשליך הנייר לפח,זכר,10-19,רחוב מגורים
6642,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,8,16:43:00,טיטול,חיובית,"אישה החליפה לתינוק טיטול ליד קופ""ח וזרקה הטיטול לפח",נקבה,30-49,רחוב מגורים
6643,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,9,16:45:00,,חיובית,אדם חיכה בתחנה וזרק את בדל הסגריה לפח לפני עליתו לאוטובוס,זכר,20-29,רחוב מגורים
6644,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,10,16:47:00,"צלחת חד""פ",חיובית,"בחורה השליכה צלחת חד""פ לפח שליד התחנה",נקבה,20-29,רחוב מגורים
6645,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,11,17:03:00,"מסכת הגנה  לפנים חד""פ",חיובית,בחור ירד מהאוטובוס והשליך את המסכה לפח הקרוב,זכר,20-29,רחוב מגורים
6646,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,12,17:10:00,ניירות ומסמכים,חיובית,אישה מבוגרת ישבה בתחנת האוטובוס והוציאה דפים מהתיק והשליכה לפח הקרוב לתחנה ( נראה כאילו עשתה מעט סדר בתיק),נקבה,70 ומעלה,רחוב מגורים
6647,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,13,17:12:00,שקית קניות,חיובית,אדם יצא מבית המרקחת והשליך שקית לפח,זכר,30-49,רחוב מגורים
6648,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,14,17:14:00,פחית קולה,חיובית,אישה עם עגלת תינוק עברה וזרקה פחית לפח,נקבה,20-29,רחוב מגורים
6649,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,15,17:18:00,שקית אשפה,חיובית,אישה ירדה והשליכה אשפה לפח,נקבה,20-29,רחוב מגורים
6650,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,16,17:20:00,שקיות אשפה,שלילית,גבר משאיר שקיות אשפה ליד הפח,זכר,50-69,רחוב מגורים
6651,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,17,17:21:00,קרטון אוכל,חיובית,בחור זורק זבל ונפל לו הקופסא והוא רץ אחריה,זכר,30-49,רחוב מגורים
6652,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,18,17:23:00,פחית שתיה,חיובית,ילד קטן הולך במיוחד לפח לזרוק,זכר,5-9,רחוב מגורים
6653,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,19,17:25:00,אריזת קרטון,שלילית,אשפה עפה ממסדרון באזור,זכר,5-9,רחוב מגורים
6654,1596,2021-10-05 17:37:07,ירושלים,3000,15:41:00,"31.8238362,35.237013",אליהו מרידור,רחוב מגורים,20,17:26:00,שקית אשפה,שלילית,הנחו את האשפה ליד הפח,זכר,10-19,רחוב מגורים
6655,1598,2021-10-05 19:07:37,ירושלים,3000,17:02:00,"31.7884384,35.2114692",רחוב בן הלל,רחוב מגורים,1,17:37:00,קרטון  פיצה,שלילית,אדם הזמין פיצה  סיים לאכל והשאיר  על השדירה,זכר,20-29,רחוב מגורים
6656,1598,2021-10-05 19:07:37,ירושלים,3000,17:02:00,"31.7884384,35.2114692",רחוב בן הלל,רחוב מגורים,2,17:43:00,בדלי סיגריות,שלילית,אדם ישב בצד עישן והשליך על הרצפה,זכר,10-19,רחוב מגורים
6657,1598,2021-10-05 19:07:37,ירושלים,3000,17:02:00,"31.7884384,35.2114692",רחוב בן הלל,רחוב מגורים,3,17:48:00,פחית קולה,שלילית,אדם סיים לשתות וזרק על רצפת  הרחוב,נקבה,20-29,רחוב מגורים
6658,1598,2021-10-05 19:07:37,ירושלים,3000,17:02:00,"31.7884384,35.2114692",רחוב בן הלל,רחוב מגורים,4,17:57:00,כפפות,שלילית,אישה מבוגרת הסירה את הכפפות  מהיד וזרקה על הרצפה,נקבה,50-69,רחוב מגורים
6659,1598,2021-10-05 19:07:37,ירושלים,3000,17:02:00,"31.7884384,35.2114692",רחוב בן הלל,רחוב מגורים,5,18:10:00,קונוס  של  צ'יפס,שלילית,אדם סיים לאכל והשליך לידהעץ הפח היה קרוב אליו,נקבה,30-49,רחוב מגורים
6660,1598,2021-10-05 19:07:37,ירושלים,3000,17:02:00,"31.7884384,35.2114692",רחוב בן הלל,רחוב מגורים,6,18:17:00,אריזות  ניילון,שלילית,מוכר יצא מחנות עם ערימה והשליך על ליד הפח,זכר,50-69,רחוב מגורים
6661,1598,2021-10-05 19:07:37,ירושלים,3000,17:02:00,"31.7884384,35.2114692",רחוב בן הלל,רחוב מגורים,7,18:25:00,מסטיק  דבוק,שלילית,יש מסטיקים  דבוקים למושבים,זכר,20-29,רחוב מגורים
6662,1598,2021-10-05 19:07:37,ירושלים,3000,17:02:00,"31.7884384,35.2114692",רחוב בן הלל,רחוב מגורים,8,18:36:00,צואה של כלבים,שלילית,אישה עברה  עם הכלב ולא ניקתה,נקבה,20-29,רחוב מגורים
6663,1598,2021-10-05 19:07:37,ירושלים,3000,17:02:00,"31.7884384,35.2114692",רחוב בן הלל,רחוב מגורים,9,18:46:00,צ'יפס על הגדר,שלילית,אדם אכל ארוחה נפל ולא הרים,זכר,30-49,רחוב מגורים
6664,1598,2021-10-05 19:07:37,ירושלים,3000,17:02:00,"31.7884384,35.2114692",רחוב בן הלל,רחוב מגורים,10,18:59:00,ניירות וקבלות,שלילית,הרבה אנשים זורקים  כי הפח רחוק,נקבה,30-49,רחוב מגורים
6665,1600,2021-10-05 18:31:35,ירושלים,3000,16:24:00,,"המ""ג",רחוב מגורים,1,16:42:00,מסיכה,שלילית,אישה זורקת מסיכה ליד התחנה,נקבה,30-49,רחוב מגורים
6666,1600,2021-10-05 18:31:35,ירושלים,3000,16:24:00,,"המ""ג",רחוב מגורים,2,16:50:00,סיגריה,חיובית,אדן זורק סיגריה במקום המיועד,זכר,20-29,רחוב מגורים
6667,1600,2021-10-05 18:31:35,ירושלים,3000,16:24:00,,"המ""ג",רחוב מגורים,3,17:12:00,מסטיק,חיובית,בחורה זורקת מסטיק לפח,נקבה,20-29,רחוב מגורים
6668,1600,2021-10-05 18:31:35,ירושלים,3000,16:24:00,,"המ""ג",רחוב מגורים,4,17:35:00,עטיפה של ארטיק,שלילית,אישה זורקת ליד הפח,נקבה,30-49,רחוב מגורים
6669,1600,2021-10-05 18:31:35,ירושלים,3000,16:24:00,,"המ""ג",רחוב מגורים,5,17:55:00,טישו,חיובית,גבר זרק לפח טישו,זכר,30-49,רחוב מגורים
6670,1602,2021-10-05 16:34:28,ירושלים,3000,15:40:00,,ראס אלעמוד בית ספר בנים,מבנה ציבור,1,17:05:00,זריקת סקית חתיף,שלילית,שתי ילדים זרקו שתי סקיתיו של חתיפים,זכר,10-19,מבנה ציבור
6671,1603,2021-10-05 16:57:10,ירושלים,3000,16:43:00,,ארבעת בתי כנסת ספרדי,מבנה ציבור,1,16:45:00,בדלי סגריות,שלילית,אישה זרקה על המדרכה בדלי סגריות,נקבה,20-29,מבנה ציבור
6672,1603,2021-10-05 16:57:10,ירושלים,3000,16:43:00,,ארבעת בתי כנסת ספרדי,מבנה ציבור,2,16:45:00,מסטיקים,שלילית,גבר זרק מסטיקים על הרצפה,זכר,20-29,מבנה ציבור
6673,1603,2021-10-05 16:57:10,ירושלים,3000,16:43:00,,ארבעת בתי כנסת ספרדי,מבנה ציבור,3,15:45:00,השכלת נייר,שלילית,אישה השליכה נייר על הרצפה,נקבה,10-19,מבנה ציבור
6674,1603,2021-10-05 16:57:10,ירושלים,3000,16:43:00,,ארבעת בתי כנסת ספרדי,מבנה ציבור,4,16:14:00,שקית אשפה,שלילית,אישה זרקה שקית אשפה על הרצפה,נקבה,20-29,מבנה ציבור
6675,1603,2021-10-05 16:57:10,ירושלים,3000,16:43:00,,ארבעת בתי כנסת ספרדי,מבנה ציבור,5,16:09:00,בדל סגריה,שלילית,גבר זרק בדל סגריה,זכר,20-29,מבנה ציבור
6676,1603,2021-10-05 16:57:10,ירושלים,3000,16:43:00,,ארבעת בתי כנסת ספרדי,מבנה ציבור,6,15:43:00,קופסא,שלילית,גבר השליך קופסאת סגריות,זכר,50-69,מבנה ציבור
6677,1603,2021-10-05 16:57:10,ירושלים,3000,16:43:00,,ארבעת בתי כנסת ספרדי,מבנה ציבור,7,15:44:00,כוס,שלילית,גבר שתה וזרק את הכוס עח הרצפה,זכר,70 ומעלה,מבנה ציבור
6678,1603,2021-10-05 16:57:10,ירושלים,3000,16:43:00,,ארבעת בתי כנסת ספרדי,מבנה ציבור,8,16:52:00,במבה,שלילית,ילד זרק חטיף על הרצפה,זכר,5-9,מבנה ציבור
6679,1603,2021-10-05 16:57:10,ירושלים,3000,16:43:00,,ארבעת בתי כנסת ספרדי,מבנה ציבור,9,16:53:00,בדל סגריה,שלילית,ילדה כבת 16 השליכה סגריה על הרצפה,נקבה,10-19,מבנה ציבור
6680,1603,2021-10-05 16:57:10,ירושלים,3000,16:43:00,,ארבעת בתי כנסת ספרדי,מבנה ציבור,10,15:17:00,צלחת,שלילית,משפחה אכלה והאבא זרק על הרצפה את הצלחת,זכר,50-69,מבנה ציבור
6681,1604,2021-10-06 14:06:24,ירושלים,3000,12:00:00,"31.7781557,35.2309815",שוק בית הבד,רחוב מגורים,1,13:00:00,"1 יש בדרך מלא אנשיים שזורקיים סגריות 
2 איש זרק כוס כפה בתוך קרטון על אדמה 
3 יש אנשיים מארץות הברית שזורקיים סתם בדרך מהאוכל שאוכליים 
4 ילדיים קטניים סתם זרקו שתיה 
5 לא ראינו אנשיים זורקיים ניר אבל יש ניר על האדמה 
6 איש סיים סגריה וזרק 
7 מישו סם בקבוק זכוכית והלך 
8 מישו השאיר אוכל אחרי שסיים 
9 ילד נפל לו גלידה על האדמה הוא נקי את הגלידה אבל נישאר ליכלוך קטן 
10מישו יצא מחנות ונשפך לו את השתיה אבל פעל החנות סידר את הבלגן ומה קרא ןניקא את האדמה",שלילית,כתבתי הכל לימאלא,זכר,10-19,רחוב מגורים
6682,1609,2021-10-05 18:58:51,ירושלים,3000,17:58:00,"31.8197748,35.2498292",גן משחקים מאיר גרשון,מבנה ציבור,1,18:05:00,שקית במבה,חיובית,ילד השליך לפח,זכר,5-9,מבנה ציבור
6683,1609,2021-10-05 18:58:51,ירושלים,3000,17:58:00,"31.8197748,35.2498292",גן משחקים מאיר גרשון,מבנה ציבור,2,18:19:00,ניירות ארטיק,חיובית,ילדה אכלה ארטיק והשליכה הנייר לפח,נקבה,5-9,מבנה ציבור
6684,1609,2021-10-05 18:58:51,ירושלים,3000,17:58:00,"31.8197748,35.2498292",גן משחקים מאיר גרשון,מבנה ציבור,3,18:24:00,עיתונים,חיובית,רוכב אופניים עובר בגן וזורק עיתונים בפח,זכר,30-49,מבנה ציבור
6685,1612,2021-10-05 18:12:59,ירושלים,3000,17:40:00,,ראס אלעמוד בית ספר בנות,מבנה ציבור,1,18:07:00,בח זבל,שלילית,בחור שבך זבל מחוץ לבח זבל (ליד),זכר,20-29,מבנה ציבור
